id,film_id,person_id,role
1406,352,8266,actor
1407,353,1611,director
1408,353,6686,actor
1409,353,7299,actor
1410,353,7870,actor
1411,354,337,director
1412,354,341,actor
1413,354,3390,actor
1414,354,7024,actor
1415,355,764,actor
1416,355,2988,director
1417,355,3408,actor
1418,355,6504,actor
1419,356,647,actor
1420,356,747,actor
1421,356,3174,director
1422,356,4605,actor
1423,357,3927,director
1424,357,4286,actor
1425,357,4948,actor
1426,357,7515,actor
1427,358,288,actor
1428,358,972,director
1429,358,2561,actor
1430,358,5274,actor
1431,359,2990,actor
1432,359,3136,actor
1433,359,4472,actor
1434,359,6647,director
1435,360,3221,actor
1436,360,5127,actor
1437,360,6642,director
1438,360,6803,actor
1439,361,526,actor
1440,361,1830,director
1441,361,3059,actor
1442,361,7918,actor
1443,362,2576,director
1444,362,7870,actor
1445,362,7924,actor
1446,362,8271,actor
1447,363,2019,actor
1448,363,6370,director
1449,363,7068,actor
1450,363,7153,actor
1451,364,2511,actor
1452,364,3925,actor
1453,364,5165,actor
1454,364,5620,director
1455,365,2004,actor
1456,365,2115,actor
1457,365,3950,director
1458,365,6480,actor
1459,366,151,actor
1460,366,277,actor
1461,366,3810,director
1462,366,8097,actor
1463,367,1830,director
1464,367,1963,actor
1465,367,4803,actor
1466,367,6569,actor
1467,368,283,actor
1468,368,663,actor
1469,368,3874,director
1470,368,5322,actor
1471,369,338,actor
1472,369,654,director
1473,369,5735,actor
1474,369,7520,actor
1475,370,2561,actor
1476,370,3574,actor
1477,370,5713,director
1478,370,7891,actor
1479,371,307,actor
1480,371,3981,actor
1481,371,4869,actor
1482,371,8208,director
1483,372,307,actor
1484,372,3981,actor
1485,372,4869,actor
1486,372,8208,director
1487,373,581,actor
1488,373,1877,director
1489,373,4207,actor
1490,373,6667,actor
1491,374,3368,actor
1492,374,4198,actor
1493,374,5246,director
1494,374,6903,actor
1495,375,972,director
1496,375,2014,actor
1497,375,2896,actor
1498,375,5428,actor
1499,376,1712,actor
1500,376,2157,director
1501,376,3933,actor
1502,376,7056,actor
1503,377,2878,actor
1504,377,5065,actor
1505,377,6041,actor
1506,377,6628,director
1507,378,1882,director
1508,378,4120,actor
1509,378,4263,actor
1510,378,8148,actor
1511,379,1869,actor
1512,379,2754,actor
1513,379,3023,actor
1514,379,5198,director
1515,380,1350,actor
1516,380,2062,actor
1517,380,3060,director
1518,380,4928,actor
1519,381,1350,actor
1520,381,2062,actor
1521,381,3060,director
1522,381,4928,actor
1523,382,4145,director
1524,382,4199,actor
1525,382,4561,actor
1526,382,7877,actor
1527,383,2995,actor
1528,383,3810,director
1529,383,6390,actor
1530,383,8355,actor
1531,384,328,actor
1532,384,2990,actor
1533,384,4337,actor
1534,384,7528,director
1535,385,1073,actor
1536,385,6747,actor
1537,385,7225,director
1538,385,7984,actor
1539,386,1064,actor
1540,386,3119,director
1541,386,5622,actor
1542,386,7502,actor
1543,387,3606,actor
1544,387,3973,director
1545,387,4742,actor
1546,387,8271,actor
1547,388,198,director
1548,388,1994,actor
1549,388,5656,actor
1550,388,7966,actor
1551,389,2137,actor
1552,389,3930,director
1553,389,7646,actor
1554,389,7688,actor
1555,390,3096,actor
1556,390,6140,actor
1557,390,6896,director
1558,390,7885,actor
1559,391,4783,actor
1560,391,4783,director
1561,391,5891,actor
1562,391,8171,actor
1563,392,513,actor
1564,392,4716,actor
1565,392,4827,actor
1566,392,6857,director
1567,393,870,actor
1568,393,2576,director
1569,393,2631,actor
1570,393,5937,actor
1571,394,684,actor
1572,394,3835,actor
1573,394,5821,actor
1574,394,7958,director
1575,395,462,actor
1576,395,3892,actor
1577,395,6802,actor
1578,395,7546,director
1579,396,3923,director
1580,396,5255,actor
1581,396,8234,actor
1582,396,8275,actor
1583,397,3923,director
1584,397,5255,actor
1585,397,8234,actor
1586,397,8275,actor
1587,398,136,actor
1588,398,659,actor
1589,398,2793,actor
1590,398,8291,director
1591,399,998,actor
1592,399,3304,director
1593,399,5491,actor
1594,399,6245,actor
1595,400,5218,actor
1596,400,5536,director
1597,400,6149,actor
1598,400,6166,actor
1599,401,1512,actor
1600,401,3239,director
1601,401,5238,actor
1602,401,6790,actor
1603,402,2004,actor
1604,402,3335,director
1605,402,4229,actor
1606,402,6960,actor
1607,403,263,actor
1608,403,3927,director
1609,403,6152,actor
1610,403,7646,actor
1611,404,3769,actor
1612,404,4742,actor
1613,404,6807,director
1614,404,7745,actor
1615,405,870,actor
1616,405,3727,actor
1617,405,6747,actor
1618,405,7712,director
1619,406,783,actor
1620,406,5198,director
1621,406,6466,actor
1622,406,8084,actor
1623,407,2745,director
1624,407,2902,actor
1625,407,3867,actor
1626,407,4141,actor
1627,408,2745,director
1628,408,2902,actor
1629,408,3867,actor
1630,408,4141,actor
1631,409,4775,actor
1632,409,5385,actor
1633,409,6193,director
1634,409,7779,actor
1635,410,1741,director
1636,410,2097,actor
1637,410,5429,actor
1638,410,7770,actor
1639,411,814,actor
1640,411,2224,actor
1641,411,4145,director
1642,411,6646,actor
1643,412,836,actor
1644,412,850,actor
1645,412,4884,actor
1646,412,5605,director
1647,413,4028,actor
1648,413,4780,actor
1649,413,5322,actor
1650,413,6621,director
1651,414,2598,actor
1652,414,6298,actor
1653,414,7537,actor
1654,414,7831,director
1655,415,447,actor
1656,415,1050,actor
1657,415,2767,director
1658,415,7823,actor
1659,416,2682,actor
1660,416,6928,actor
1661,416,7011,actor
1662,416,7455,director
1663,417,5469,actor
1664,417,5531,actor
1665,417,5554,actor
1666,417,7602,director
1667,418,1350,actor
1668,418,1500,actor
1669,418,1500,director
1670,418,7601,actor
1671,419,2771,director
1672,419,4221,actor
1673,419,5255,actor
1674,419,7605,actor
1675,420,1009,actor
1676,420,2449,actor
1677,420,6628,director
1678,420,7079,actor
1679,421,3527,actor
1680,421,6405,actor
1681,421,7812,actor
1682,421,8175,director
1683,422,908,actor
1684,422,4736,director
1685,422,7153,actor
1686,422,7839,actor
1687,423,1413,actor
1688,423,3183,actor
1689,423,3517,actor
1690,423,4967,director
1691,424,1658,actor
1692,424,6067,actor
1693,424,6466,actor
1694,424,7528,director
1695,425,4491,actor
1696,425,5605,director
1697,425,5701,actor
1698,425,8070,actor
1699,426,765,actor
1700,426,1512,actor
1701,426,1745,director
1702,426,4867,actor
1703,427,765,actor
1704,427,1512,actor
1705,427,1745,director
1706,427,4867,actor
1707,428,2990,actor
1708,428,4995,actor
1709,428,6350,director
1710,428,8120,actor
1711,429,666,director
1712,429,2623,actor
1713,429,5908,actor
1714,429,6852,actor
1715,430,64,director
1716,430,1886,actor
1717,430,4310,actor
1718,430,4567,actor
1719,431,1147,actor
1720,431,3304,director
1721,431,3593,actor
1722,431,5491,actor
1723,432,1489,actor
1724,432,1969,actor
1725,432,2640,director
1726,432,7745,actor
1727,433,3891,director
1728,433,4336,actor
1729,433,6319,actor
1730,433,8115,actor
1731,434,1853,actor
1732,434,4854,actor
1733,434,6211,actor
1734,434,6293,director
1735,435,1201,actor
1736,435,1413,actor
1737,435,4088,actor
1738,435,6970,director
1739,436,3574,actor
1740,436,4103,actor
1741,436,4742,actor
1742,436,8218,director
1743,437,1065,actor
1744,437,4943,actor
1745,437,7831,director
1746,437,8234,actor
1747,438,6906,actor
1748,438,7897,director
1749,438,7947,actor
1750,438,8130,actor
1751,439,971,actor
1752,439,1982,actor
1753,439,3202,director
1754,439,6924,actor
1755,440,800,actor
1756,440,2612,director
1757,440,3726,actor
1758,440,7825,actor
1759,441,2576,director
1760,441,3775,actor
1761,441,4370,actor
1762,441,5937,actor
1763,442,3981,actor
1764,442,4505,actor
1765,442,6036,director
1766,442,7862,actor
1767,443,1707,actor
1768,443,3167,actor
1769,443,4404,actor
1770,443,7791,director
1771,444,3726,actor
1772,444,4006,actor
1773,444,4191,actor
1774,444,6036,director
1775,445,1513,actor
1776,445,3736,director
1777,445,6202,actor
1778,445,8115,actor
1779,446,4029,actor
1780,446,7213,actor
1781,446,7401,director
1782,446,7970,actor
1783,447,1161,actor
1784,447,2572,actor
1785,447,5238,actor
1786,447,6834,director
1787,448,4783,actor
1788,448,4783,director
1789,448,5891,actor
1790,448,8171,actor
1791,449,1610,actor
1792,449,5500,director
1793,449,5695,actor
1794,449,6094,actor
1795,450,781,actor
1796,450,5261,director
1797,450,5274,actor
1798,450,7870,actor
1799,451,1260,actor
1800,451,5601,director
1801,451,6496,actor
1802,451,8115,actor
1803,452,794,actor
1804,452,3759,actor
1805,452,4957,actor
1806,452,7831,director
1807,453,1501,actor
1808,453,5690,director
1809,453,5916,actor
1810,453,6504,actor
1811,454,67,actor
1812,454,7870,actor
1813,454,7918,actor
1814,454,7959,director
1815,455,4371,actor
1816,455,4540,director
1817,455,6926,actor
1818,455,7663,actor
1819,456,4783,director
1820,456,7502,actor
1821,456,7678,actor
1822,456,7915,actor
1823,457,4693,actor
1824,457,5523,actor
1825,457,7047,director
1826,457,7508,actor
1827,458,1445,director
1828,458,3022,actor
1829,458,3616,actor
1830,458,4007,actor
1831,459,1961,actor
1832,459,4198,actor
1833,459,6903,actor
1834,459,7959,director
1835,460,2148,actor
1836,460,2763,actor
1837,460,3081,actor
1838,460,5530,director
1839,461,2022,actor
1840,461,4523,actor
1841,461,6259,actor
1842,461,6600,director
1843,462,1672,actor
1844,462,4332,actor
1845,462,7065,director
1846,462,7687,actor
1847,463,64,director
1848,463,483,actor
1849,463,2631,actor
1850,463,4916,actor
1851,464,1512,actor
1852,464,3551,director
1853,464,7586,actor
1854,464,7715,actor
1855,465,666,director
1856,465,1057,actor
1857,465,4188,actor
1858,465,6822,actor
1859,466,407,actor
1860,466,597,actor
1861,466,1464,actor
1862,466,1505,director
1863,467,3038,actor
1864,467,4410,actor
1865,467,6800,actor
1866,467,6800,director
1867,468,1141,actor
1868,468,2276,director
1869,468,3183,actor
1870,468,8182,actor
1871,469,4143,director
1872,469,4201,actor
1873,469,5023,actor
1874,469,5172,actor
1875,470,1699,actor
1876,470,2453,actor
1877,470,4994,director
1878,470,6920,actor
1879,471,1496,actor
1880,471,2012,actor
1881,471,2980,director
1882,471,7966,actor
1883,472,2004,actor
1884,472,3335,director
1885,472,6960,actor
1886,472,7350,actor
1887,473,783,actor
1888,473,1124,actor
1889,473,3969,director
1890,473,7246,actor
1891,474,2953,actor
1892,474,4672,actor
1893,474,6582,director
1894,474,8120,actor
1895,475,2138,actor
1896,475,4243,actor
1897,475,5701,actor
1898,475,8294,director
1899,476,2070,actor
1900,476,3787,actor
1901,476,5432,director
1902,476,5622,actor
1903,477,3727,actor
1904,477,5127,actor
1905,477,7337,director
1906,477,8249,actor
1907,478,1416,director
1908,478,3870,actor
1909,478,4568,actor
1910,478,6778,actor
1911,479,2478,actor
1912,479,5490,actor
1913,479,6646,actor
1914,479,6954,director
1915,480,3662,director
1916,480,4082,actor
1917,480,5718,actor
1918,480,6365,actor
1919,481,744,director
1920,481,1155,actor
1921,481,3777,actor
1922,481,8115,actor
1923,482,581,actor
1924,482,2042,actor
1925,482,3812,actor
1926,482,3927,director
1927,483,2062,actor
1928,483,3394,actor
1929,483,3462,actor
1930,483,3834,director
1931,484,379,actor
1932,484,1141,actor
1933,484,6823,actor
1934,484,6834,director
1935,485,5132,actor
1936,485,6225,director
1937,485,6620,actor
1938,485,8309,actor
1939,486,814,actor
1940,486,972,director
1941,486,1236,actor
1942,486,6747,actor
1943,487,2952,actor
1944,487,3336,actor
1945,487,6036,director
1946,487,7636,actor
1947,488,783,actor
1948,488,1124,actor
1949,488,1595,director
1950,488,8070,actor
1951,489,4389,director
1952,489,5747,actor
1953,489,7622,actor
1954,489,7723,actor
1955,490,1022,actor
1956,490,6582,director
1957,490,6845,actor
1958,490,8008,actor
1959,491,1181,actor
1960,491,2857,actor
1961,491,3574,actor
1962,491,7777,director
1963,492,3933,actor
1964,492,4082,actor
1965,492,6263,director
1966,492,7885,actor
1967,493,885,actor
1968,493,2107,actor
1969,493,4479,actor
1970,493,5884,director
1971,494,2062,actor
1972,494,3298,director
1973,494,6390,actor
1974,494,7598,actor
1975,495,229,actor
1976,495,1176,actor
1977,495,2080,actor
1978,495,7887,director
1979,496,3897,director
1980,496,3970,actor
1981,496,4854,actor
1982,496,6211,actor
1983,497,4404,actor
1984,497,6283,actor
1985,497,7455,director
1986,497,7598,actor
1987,498,4404,actor
1988,498,6283,actor
1989,498,7455,director
1990,498,7598,actor
1991,499,140,actor
1992,499,1053,actor
1993,499,3969,director
1994,499,6567,actor
1995,500,3889,director
1996,500,4300,actor
1997,500,7715,actor
1998,500,8237,actor
1999,501,2110,actor
2000,501,2199,director
2001,501,2325,actor
2002,501,4365,actor
2003,502,2490,actor
2004,502,2500,actor
2005,502,3242,actor
2006,502,5772,director
2007,503,223,actor
2008,503,2604,director
2009,503,4359,actor
2010,503,4995,actor
2011,504,5246,director
2012,504,6366,actor
2013,504,6747,actor
2014,504,8309,actor
2015,505,294,actor
2016,505,4082,actor
2017,505,6603,director
2018,505,7949,actor
2019,506,1542,actor
2020,506,2109,director
2021,506,4232,actor
2022,506,4836,actor
2023,507,322,actor
2024,507,454,actor
2025,507,2120,director
2026,507,3342,actor
2027,508,2707,director
2028,508,3026,actor
2029,508,7918,actor
2030,508,8376,actor
2031,509,666,director
2032,509,756,actor
2033,509,7870,actor
2034,509,8048,actor
2035,510,4643,actor
2036,510,6323,director
2037,510,6618,actor
2038,510,7605,actor
2039,511,801,actor
2040,511,6080,actor
2041,511,7401,director
2042,511,7825,actor
2043,512,238,actor
2044,512,800,actor
2045,512,6621,director
2046,512,6774,actor
2047,513,794,actor
2048,513,5619,actor
2049,513,6036,director
2050,513,8357,actor
2051,514,785,actor
2052,514,2117,director
2053,514,2658,actor
2054,514,4201,actor
2055,515,649,actor
2056,515,3174,actor
2057,515,5261,director
2058,515,6792,actor
2059,516,2747,actor
2060,516,3891,director
2061,516,5418,actor
2062,516,6315,actor
2063,517,3117,actor
2064,517,3202,director
2065,517,4437,actor
2066,517,7949,actor
2067,518,985,actor
2068,518,1403,director
2069,518,3235,actor
2070,518,6164,actor
2071,519,4429,actor
2072,519,4891,actor
2073,519,5320,actor
2074,519,7461,director
2075,520,3578,actor
2076,520,4742,actor
2077,520,6807,director
2078,520,7745,actor
2079,521,3235,actor
2080,521,5531,actor
2081,521,7777,director
2082,521,8249,actor
2083,522,277,actor
2084,522,2748,actor
2085,522,4404,actor
2086,522,7459,director
2087,523,4337,actor
2088,523,4480,actor
2089,523,6695,director
2090,523,7474,actor
2091,524,6036,director
2092,524,7444,actor
2093,524,7862,actor
2094,524,7870,actor
2095,525,4148,actor
2096,525,4643,actor
2097,525,6350,director
2098,525,6822,actor
2099,526,1725,actor
2100,526,4006,actor
2101,526,6945,actor
2102,526,7401,director
2103,527,1029,director
2104,527,3700,actor
2105,527,5777,actor
2106,527,6169,actor
2107,528,4300,actor
2108,528,6324,actor
2109,528,6809,director
2110,528,7166,actor
2111,529,2022,actor
2112,529,2263,director
2113,529,5322,actor
2114,529,5777,actor
2115,530,2022,actor
2116,530,2263,director
2117,530,5322,actor
2118,530,5777,actor
2119,531,2103,director
2120,531,2110,actor
2121,531,7632,actor
2122,531,7998,actor
2123,532,966,actor
2124,532,1743,actor
2125,532,2030,actor
2126,532,4462,director
2127,533,263,actor
2128,533,2990,actor
2129,533,4220,actor
2130,533,7528,director
2131,534,526,actor
2132,534,3927,director
2133,534,6746,actor
2134,534,7628,actor
2135,535,1561,actor
2136,535,1929,director
2137,535,6581,actor
2138,535,7862,actor
2139,536,4685,actor
2140,536,5474,actor
2141,536,8294,actor
2142,536,8294,director
2143,537,2006,actor
2144,537,2631,actor
2145,537,5281,director
2146,537,5708,actor
2147,538,709,actor
2148,538,4433,actor
2149,538,4541,actor
2150,538,6935,director
2151,539,865,actor
2152,539,5576,actor
2153,539,5576,director
2154,539,6116,actor
2155,540,288,actor
2156,540,2318,actor
2157,540,2984,director
2158,540,5582,actor
2159,541,4710,actor
2160,541,6301,actor
2161,541,7516,actor
2162,541,7527,director
2163,542,4783,actor
2164,542,5891,actor
2165,542,8171,actor
2166,542,8268,director
2167,543,413,director
2168,543,1010,actor
2169,543,3235,actor
2170,543,7605,actor
2171,544,3304,director
2172,544,5274,actor
2173,544,5491,actor
2174,544,7844,actor
2175,545,472,actor
2176,545,1939,director
2177,545,1993,actor
2178,545,3777,actor
2179,546,3689,actor
2180,546,4883,actor
2181,546,5536,director
2182,546,6391,actor
2183,547,1599,actor
2184,547,3561,director
2185,547,4422,actor
2186,547,7299,actor
2187,548,2591,actor
2188,548,2724,actor
2189,548,3493,director
2190,548,5599,actor
2191,549,4229,actor
2192,549,4928,actor
2193,549,6624,actor
2194,549,7512,director
2195,550,1999,actor
2196,550,3368,actor
2197,550,5871,director
2198,550,6747,actor
2199,551,1057,actor
2200,551,2919,actor
2201,551,2981,actor
2202,551,6834,director
2203,552,990,actor
2204,552,2608,director
2205,552,4229,actor
2206,552,6315,actor
2207,553,3578,actor
2208,553,4742,actor
2209,553,6807,director
2210,553,7745,actor
2211,554,756,actor
2212,554,2895,actor
2213,554,3626,actor
2214,554,3948,director
2215,555,4504,director
2216,555,5284,actor
2217,555,5385,actor
2218,555,5607,actor
2219,556,6504,actor
2220,556,6749,actor
2221,556,7870,actor
2222,556,7959,director
2223,557,1248,actor
2224,557,7235,actor
2225,557,8182,actor
2226,557,8182,director
2227,558,1053,actor
2228,558,2589,actor
2229,558,3866,actor
2230,558,6582,director
2231,559,1542,actor
2232,559,2062,actor
2233,559,3981,actor
2234,559,7777,director
2235,560,3086,actor
2236,560,3834,director
2237,560,4232,actor
2238,560,6033,actor
2239,561,1999,actor
2240,561,3665,director
2241,561,6382,actor
2242,561,7947,actor
2243,562,5261,director
2244,562,5701,actor
2245,562,6235,actor
2246,562,6747,actor
2247,563,1415,actor
2248,563,3810,director
2249,563,6390,actor
2250,563,6782,actor
2251,564,1181,actor
2252,564,1320,director
2253,564,2045,actor
